mileage,make,model,fuel,gear,offerType,price,hp,year of sale
995,Volkswagen,Touran,Diesel,Automatic,Used,34297,150.0,2020
22576,Volkswagen,Tiguan,Diesel,Automatic,Used,34350,150.0,2020
22600,Ford,Tourneo Custom,Diesel,Automatic,Used,34750,185.0,2020
3780,Volkswagen,T-Roc,Diesel,Automatic,Used,34852,150.0,2020
1680,Volkswagen,Golf,Gasoline,Manual,Employee's car,20889,131.0,2020
15094,Renault,Captur,Gasoline,Automatic,Used,20890,131.0,2020
11264,Renault,Captur,Gasoline,Automatic,Used,20890,131.0,2020
1248,Renault,Captur,Gasoline,Automatic,Used,20890,131.0,2020
5843,Renault,Captur,Gasoline,Automatic,Used,20890,131.0,2020
14069,Renault,Captur,Gasoline,Automatic,Used,20890,131.0,2020
5773,Volkswagen,Polo,Gasoline,Automatic,Used,20925,95.0,2020
7635,Ford,EcoSport,Gasoline,Automatic,Employee's car,20970,125.0,2020
42561,Renault,Scenic,Gasoline,Automatic,Used,20990,159.0,2020
12810,Renault,Captur,Gasoline,Automatic,Used,20990,131.0,2020
5894,Volkswagen,T-Cross,Gasoline,Automatic,Used,21190,116.0,2020
7200,Volkswagen,Golf,Gasoline,Manual,Employee's car,21340,90.0,2020
8571,Renault,Captur,Gasoline,Automatic,Used,21490,131.0,2020
13012,Renault,Captur,Gasoline,Automatic,Used,21490,131.0,2020
11378,Renault,Captur,Gasoline,Automatic,Used,21490,131.0,2020
6723,Volkswagen,T-Roc,Gasoline,Manual,Employee's car,28280,150.0,2020
26250,Volkswagen,Tiguan,Gasoline,Automatic,Demonstration,28470,150.0,2020
10000,Volkswagen,Golf,Gasoline,Manual,Demonstration,28890,150.0,2020
4510,Volkswagen,Tiguan,Gasoline,Automatic,Demonstration,29450,150.0,2020
23950,Ford,Focus,Gasoline,Manual,Demonstration,29790,280.0,2020
16500,Volkswagen,Passat Variant,Gasoline,Automatic,Demonstration,29890,190.0,2020
10581,Ford,Focus,Gasoline,Manual,Employee's car,29950,280.0,2020
3507,Volkswagen,T-Roc,Gasoline,Automatic,Employee's car,30450,150.0,2020
23522,Ford,Mondeo,Diesel,Automatic,Employee's car,30950,190.0,2020
10,Opel,Grandland X,Electric/Gasoline,Automatic,Used,33850,224.0,2021
4800,Skoda,Octavia,Gasoline,Manual,Demonstration,33879,190.0,2021
2500,Renault,Kadjar,Gasoline,Manual,Demonstration,33880,158.0,2021
2000,Renault,Grand Scenic,Gasoline,Manual,Demonstration,34080,159.0,2021
100,Ford,Transit Custom,Gasoline,Automatic,Used,34400,125.0,2021
4800,Volkswagen,T-Roc,Gasoline,Automatic,Demonstration,34880,150.0,2021
9000,Volkswagen,T-Roc,Diesel,Automatic,Demonstration,34990,150.0,2021
10,Volkswagen,up!,Gasoline,Manual,Employee's car,13333,65.0,2021
10,Volkswagen,up!,Gasoline,Manual,Employee's car,13333,65.0,2021
10,Volkswagen,up!,Gasoline,Manual,Employee's car,13333,65.0,2021
100,Skoda,Fabia,Gasoline,Manual,Pre-registered,13780,60.0,2021
100,Skoda,Fabia,Gasoline,Manual,Pre-registered,13880,60.0,2021
100,Skoda,Fabia,Gasoline,Manual,Pre-registered,13880,60.0,2021
100,Skoda,Fabia,Gasoline,Manual,Pre-registered,13880,60.0,2021
500,Opel,Mokka-E,Electric,Automatic,Demonstration,33490,77.0,2021
1500,Opel,Vivaro,Diesel,Automatic,Used,37290,144.0,2021
20,Volkswagen,T6 California,Diesel,Automatic,Used,60900,150.0,2021
20,Volkswagen,T6 California,Diesel,Automatic,Used,62400,150.0,2021
10000,Skoda,Karoq,Gasoline,Automatic,Used,35879,150.0,2021
9000,Skoda,Enyaq,Electric,Automatic,Demonstration,36790,179.0,2021
9000,Volkswagen,Caddy,Diesel,Automatic,Demonstration,38990,122.0,2021
9000,Renault,Talisman,Gasoline,Manual,Demonstration,39280,158.0,2021
1490,Renault,Twingo,Gasoline,Manual,Demonstration,10580,65.0,2021
100,Renault,Twingo,Gasoline,Manual,Pre-registered,10980,65.0,2021
1490,Renault,Twingo,Gasoline,Manual,Demonstration,11180,65.0,2021
1490,Renault,Twingo,Gasoline,Manual,Demonstration,11180,65.0,2021
1490,Renault,Twingo,Gasoline,Manual,Demonstration,11180,65.0,2021
1490,Renault,Twingo,Gasoline,Manual,Demonstration,11180,65.0,2021
10,Opel,Zafira Life,Diesel,Automatic,Used,39850,177.0,2021
15,Ford,Tourneo Custom,Electric/Diesel,Manual,Pre-registered,39970,185.0,2021
15,Ford,Tourneo Custom,Electric/Diesel,Manual,Pre-registered,39970,185.0,2021
100,Renault,Megane,Gasoline,Manual,Pre-registered,40580,300.0,2021
20,Ford,Tourneo Custom,Diesel,Automatic,Used,41000,185.0,2021
20,Ford,Transit,Diesel,Automatic,Used,41000,185.0,2021
10,Ford,Tourneo Custom,Diesel,Automatic,Employee's car,41470,185.0,2021
15,Ford,Tourneo Custom,Diesel,Automatic,Employee's car,41470,185.0,2021
100,Ford,Tourneo Custom,Diesel,Automatic,Pre-registered,41470,185.0,2021
100,Ford,Tourneo Custom,Diesel,Automatic,Employee's car,41470,185.0,2021
100,Skoda,Fabia,Gasoline,Manual,Pre-registered,14580,60.0,2021
100,Renault,Twingo,Gasoline,Manual,Pre-registered,11380,65.0,2021
100,Renault,Twingo,Gasoline,Manual,Pre-registered,11480,65.0,2021
100,Renault,Twingo,Gasoline,Manual,Pre-registered,11480,65.0,2021
100,Renault,Twingo,Gasoline,Manual,Pre-registered,11480,65.0,2021
100,Renault,Twingo,Gasoline,Manual,Pre-registered,11480,65.0,2021
100,Renault,Twingo,Gasoline,Manual,Pre-registered,11580,65.0,2021
4000,Renault,Twingo,Gasoline,Manual,Demonstration,11760,65.0,2021
20,Renault,Espace,Gasoline,Automatic,Pre-registered,41900,224.0,2021
20,Renault,Espace,Gasoline,Automatic,Pre-registered,41900,224.0,2021
12,Skoda,Kodiaq,Diesel,Automatic,Pre-registered,41990,200.0,2021
4800,Skoda,Kodiaq,Diesel,Automatic,Demonstration,42879,150.0,2021
9,Volkswagen,T-Roc,Gasoline,Automatic,Pre-registered,43990,300.0,2021
10,Opel,Insignia,Gasoline,Automatic,Demonstration,44863,230.0,2021
4800,Volkswagen,Golf Variant,Diesel,Automatic,Demonstration,44880,150.0,2021
9000,Volkswagen,Golf,Gasoline,Automatic,Demonstration,44990,245.0,2021
100,Skoda,Fabia,Gasoline,Manual,Pre-registered,14680,60.0,2021
100,Skoda,Fabia,Gasoline,Manual,Pre-registered,14680,60.0,2021
100,Skoda,Fabia,Gasoline,Manual,Pre-registered,14680,60.0,2021
300,Ford,Fiesta,Gasoline,Manual,Demonstration,14700,75.0,2021
300,Ford,Fiesta,Gasoline,Manual,Demonstration,14700,75.0,2021
100,Volkswagen,up!,Gasoline,Manual,Demonstration,14990,65.0,2021
100,Skoda,Fabia,Gasoline,Manual,Pre-registered,15480,95.0,2021
10,Opel,Corsa,Gasoline,Manual,Pre-registered,11877,75.0,2021
1490,Renault,Twingo,Gasoline,Manual,Demonstration,11880,65.0,2021
1490,Renault,Twingo,Gasoline,Manual,Demonstration,12180,73.0,2021
50,Renault,Twingo,Gasoline,Manual,Demonstration,12260,65.0,2021
4000,Renault,Twingo,Gasoline,Manual,Demonstration,12260,65.0,2021
17850,Volkswagen,Sharan,Gasoline,Automatic,Demonstration,45990,150.0,2021
4999,Volkswagen,Caddy,Diesel,Manual,Demonstration,46950,122.0,2021
16300,Renault,Talisman,Diesel,Manual,Demonstration,47780,200.0,2021
100,Renault,Megane,Gasoline,Manual,Pre-registered,49880,300.0,2021
10000,Volkswagen,Arteon,Diesel,Automatic,Demonstration,52900,200.0,2021
100,Skoda,Fabia,Gasoline,Manual,Pre-registered,15480,95.0,2021
10,Renault,Clio,Others,Manual,Demonstration,15555,101.0,2021
2000,Skoda,Fabia,Gasoline,Manual,Demonstration,15580,95.0,2021
8,Skoda,Fabia,Gasoline,Manual,Pre-registered,15590,95.0,2021
100,Volkswagen,up!,Gasoline,Manual,Demonstration,15690,65.0,2021
10,Renault,Clio,Others,Manual,Demonstration,15777,101.0,2021
7,Skoda,Fabia,Gasoline,Manual,Pre-registered,15790,95.0,2021
9,Skoda,Fabia,Gasoline,Manual,Pre-registered,15790,95.0,2021
4000,Renault,Twingo,Gasoline,Manual,Demonstration,12260,65.0,2021
97,Opel,Karl,Gasoline,Manual,Used,12290,73.0,2021
10,Opel,Corsa,Gasoline,Manual,Pre-registered,12488,75.0,2021
9,Volkswagen,up!,Gasoline,Manual,Used,12490,65.0,2021
8,Volkswagen,up!,Gasoline,Manual,Used,12490,65.0,2021
1500,Ford,Fiesta,Gasoline,Manual,Demonstration,12580,75.0,2021
50,Skoda,Fabia,Gasoline,Manual,Pre-registered,12650,60.0,2021
4500,Volkswagen,Arteon,Diesel,Automatic,Demonstration,54930,200.0,2021
5000,Volkswagen,Passat Variant,Electric/Gasoline,Automatic,Demonstration,55900,218.0,2021
100,Volkswagen,T6 Multivan,Diesel,Automatic,Pre-registered,56820,150.0,2021
100,Ford,Explorer,Gasoline,Automatic,Used,62500,318.0,2021
30,Ford,Transit Custom,Diesel,Automatic,Used,63950,185.0,2021
1500,Ford,Explorer,Gasoline,Automatic,Used,65900,400.0,2021
999,Renault,Clio,Gasoline,Manual,Demonstration,15890,101.0,2021
50,Skoda,Fabia,Gasoline,Manual,Pre-registered,15990,95.0,2021
6,Skoda,Fabia,Gasoline,Manual,Pre-registered,15990,95.0,2021
68,Skoda,Fabia,Gasoline,Manual,Pre-registered,15990,95.0,2021
9,Skoda,Fabia,Gasoline,Manual,Pre-registered,15990,95.0,2021
50,Skoda,Fabia,Gasoline,Manual,Pre-registered,15990,95.0,2021
6,Skoda,Fabia,Gasoline,Manual,Demonstration,15990,60.0,2021
6,Skoda,Fabia,Gasoline,Manual,Demonstration,15990,60.0,2021
50,Renault,Clio,Gasoline,Manual,Demonstration,16290,101.0,2021
50,Renault,Clio,Gasoline,Manual,Demonstration,16290,101.0,2021
25,Ford,Fiesta,Gasoline,Manual,Pre-registered,12790,75.0,2021
10,Ford,Fiesta,Gasoline,Manual,Pre-registered,12790,75.0,2021
10,Ford,Fiesta,Gasoline,Manual,Pre-registered,12990,75.0,2021
100,Renault,Twingo,Gasoline,Manual,Pre-registered,13180,65.0,2021
50,Skoda,Fabia,Gasoline,Manual,Pre-registered,13250,95.0,2021
1490,Renault,Twingo,Gasoline,Manual,Demonstration,13280,65.0,2021
100,Renault,Twingo,Gasoline,Manual,Pre-registered,13280,65.0,2021
100,Renault,Twingo,Gasoline,Manual,Pre-registered,13280,65.0,2021
100,Renault,Twingo,Gasoline,Manual,Pre-registered,13280,65.0,2021
10,Renault,Twingo,Gasoline,Manual,Used,13290,65.0,2021
9999,Volkswagen,T6 Multivan,Diesel,Automatic,Demonstration,69890,204.0,2021
80,Ford,F 150,Gasoline,Automatic,Used,72900,401.0,2021
500,Renault,Alpine A110,Gasoline,Automatic,Demonstration,74890,292.0,2021
100,Ford,F 150,Gasoline,Automatic,Used,75000,405.0,2021
100,Ford,F 150,Gasoline,Automatic,Used,75500,405.0,2021
9000,Volkswagen,T6 Multivan,Diesel,Automatic,Demonstration,77990,199.0,2021
50,Renault,Clio,Gasoline,Manual,Demonstration,16290,101.0,2021
10,Skoda,Fabia,Gasoline,Manual,Pre-registered,16290,95.0,2021
7,Skoda,Fabia,Gasoline,Manual,Pre-registered,16590,95.0,2021
1500,Skoda,Fabia,Gasoline,Manual,Demonstration,16780,95.0,2021
100,Skoda,Fabia,Gasoline,Manual,Pre-registered,16780,95.0,2021
10,Renault,Clio,Gasoline,Manual,Demonstration,16970,91.0,2021
10,Renault,Clio,Gasoline,Manual,Demonstration,16970,91.0,2021
10,Renault,Clio,Gasoline,Manual,Demonstration,16970,91.0,2021
10,Volkswagen,Polo,Gasoline,Manual,Pre-registered,13348,80.0,2021
10,Opel,Corsa,Gasoline,Manual,Pre-registered,13388,75.0,2021
50,Skoda,Fabia,Gasoline,Manual,Pre-registered,13447,95.0,2021
50,Skoda,Fabia,Gasoline,Manual,Pre-registered,13447,95.0,2021
50,Skoda,Fabia,Gasoline,Manual,Pre-registered,13447,95.0,2021
50,Skoda,Fabia,Gasoline,Manual,Pre-registered,13447,95.0,2021
50,Skoda,Fabia,Gasoline,Manual,Pre-registered,13450,95.0,2021
22537,Opel,Corsa,Gasoline,Manual,Employee's car,13490,101.0,2021
10,Skoda,Fabia,Gasoline,Manual,Pre-registered,13577,80.0,2021
2,Volkswagen,Touareg,Gasoline,Automatic,Pre-registered,96900,462.0,2021
50,Ford,Mustang,Gasoline,Automatic,Used,121000,771.0,2021
10,Renault,Clio,Gasoline,Manual,Demonstration,16970,91.0,2021
100,Skoda,Fabia,Gasoline,Manual,Pre-registered,16980,95.0,2021
100,Skoda,Fabia,Gasoline,Manual,Pre-registered,16980,95.0,2021
50,Skoda,Fabia,Gasoline,Manual,Pre-registered,16990,95.0,2021
1000,Renault,Twingo,Electric,Automatic,Demonstration,16990,82.0,2021
100,Skoda,Fabia,Gasoline,Manual,Demonstration,16990,95.0,2021
500,Ford,Fiesta,Gasoline,Manual,Demonstration,17220,95.0,2021
10,Opel,Corsa,Gasoline,Manual,Pre-registered,13588,75.0,2021
10,Opel,Corsa,Gasoline,Manual,Pre-registered,13588,75.0,2021
10,Opel,Corsa,Gasoline,Manual,Pre-registered,13688,75.0,2021
10,Opel,Corsa,Gasoline,Manual,Pre-registered,13688,75.0,2021
50,Volkswagen,Polo,Gasoline,Manual,Used,17285,95.0,2021
99,Volkswagen,Polo,Gasoline,Manual,Pre-registered,17290,95.0,2021
99,Volkswagen,Polo,Gasoline,Manual,Pre-registered,17290,95.0,2021
99,Volkswagen,Polo,Gasoline,Manual,Pre-registered,17290,95.0,2021
99,Volkswagen,Polo,Gasoline,Manual,Pre-registered,17290,95.0,2021
10,Volkswagen,Polo,Gasoline,Manual,Employee's car,17333,95.0,2021
10,Volkswagen,Polo,Gasoline,Manual,Employee's car,17333,95.0,2021
10,Volkswagen,Polo,Gasoline,Manual,Employee's car,17333,95.0,2021
10,Volkswagen,Polo,Gasoline,Manual,Employee's car,17333,95.0,2021
10,Volkswagen,Polo,Gasoline,Manual,Employee's car,17333,95.0,2021
10,Volkswagen,Polo,Gasoline,Manual,Employee's car,17333,95.0,2021
50,Volkswagen,Polo,Gasoline,Manual,Used,17385,95.0,2021
50,Volkswagen,Polo,Gasoline,Manual,Used,17385,95.0,2021
100,Volkswagen,Polo,Gasoline,Manual,Demonstration,17390,95.0,2021
10,Renault,Clio,Gasoline,Manual,Demonstration,17450,90.0,2021
100,Skoda,Fabia,Gasoline,Manual,Pre-registered,17480,95.0,2021
50,Skoda,Fabia,Gasoline,Manual,Pre-registered,13850,95.0,2021
5,Ford,Fiesta,Gasoline,Manual,Used,13900,75.0,2021
50,Skoda,Fabia,Gasoline,Automatic,Pre-registered,17400,95.0,2021
50,Volkswagen,T-Roc,Gasoline,Automatic,Pre-registered,26500,150.0,2021
99,Volkswagen,Polo,Gasoline,Manual,Pre-registered,17490,95.0,2021
99,Volkswagen,Polo,Gasoline,Manual,Pre-registered,17490,95.0,2021
50,Skoda,Fabia,Gasoline,Automatic,Pre-registered,17490,95.0,2021
99,Volkswagen,Polo,Gasoline,Manual,Pre-registered,17490,95.0,2021
99,Volkswagen,Polo,Gasoline,Manual,Pre-registered,17490,95.0,2021
100,Volkswagen,Polo,Gasoline,Manual,Demonstration,17490,95.0,2021
50,Volkswagen,Polo,Gasoline,Manual,Used,17585,95.0,2021
50,Volkswagen,Polo,Gasoline,Manual,Used,17685,95.0,2021
50,Volkswagen,Polo,Gasoline,Manual,Used,17685,95.0,2021
50,Volkswagen,Polo,Gasoline,Manual,Used,17685,95.0,2021
50,Renault,Clio,Gasoline,Automatic,Demonstration,17890,101.0,2021
50,Renault,Clio,Gasoline,Manual,Demonstration,17890,101.0,2021
100,Skoda,Fabia,Gasoline,Manual,Pre-registered,17900,95.0,2021
100,Skoda,Fabia,Gasoline,Manual,Pre-registered,17900,95.0,2021
5000,Skoda,Fabia,Gasoline,Manual,Employee's car,11887,60.0,2021
50,Skoda,Fabia,Gasoline,Manual,Pre-registered,13447,95.0,2021
50,Skoda,Fabia,Gasoline,Manual,Pre-registered,13447,95.0,2021
50,Skoda,Fabia,Gasoline,Manual,Pre-registered,13447,95.0,2021
50,Skoda,Fabia,Gasoline,Manual,Pre-registered,13969,95.0,2021
50,Skoda,Fabia,Gasoline,Manual,Pre-registered,14177,95.0,2021
50,Skoda,Fabia,Gasoline,Manual,Pre-registered,14177,95.0,2021
50,Renault,Clio,Gasoline,Manual,Pre-registered,15680,91.0,2021
50,Renault,Clio,Gasoline,Manual,Pre-registered,15980,91.0,2021
50,Renault,Clio,Gasoline,Manual,Pre-registered,16270,101.0,2021
3000,Renault,Clio,Gasoline,Manual,Demonstration,16560,67.0,2021
50,Opel,Corsa,Gasoline,Automatic,Pre-registered,16879,101.0,2021
100,Renault,Twingo,Gasoline,Manual,Pre-registered,10280,65.0,2021
100,Renault,Twingo,Gasoline,Manual,Pre-registered,11180,65.0,2021
100,Renault,Twingo,Gasoline,Manual,Pre-registered,12080,65.0,2021
20,Renault,Clio,Gasoline,Manual,Pre-registered,13999,67.0,2021
100,Renault,Clio,Gasoline,Manual,Pre-registered,14780,90.0,2021
100,Renault,Clio,Gasoline,Manual,Pre-registered,14880,90.0,2021
50,Skoda,Fabia,Gasoline,Automatic,Pre-registered,15980,95.0,2021
20,Ford,Transit Courier,Gasoline,Manual,Used,16650,101.0,2021
2500,Skoda,Fabia,Gasoline,Manual,Used,16980,95.0,2021
2700,Renault,Twingo,Gasoline,Manual,Demonstration,11480,92.0,2021
3000,Renault,Twingo,Gasoline,Manual,Demonstration,11780,92.0,2021
1001,Renault,Twingo,Gasoline,Manual,Demonstration,12680,92.0,2021
1001,Renault,Twingo,Gasoline,Manual,Demonstration,13380,65.0,2021
1001,Renault,Twingo,Gasoline,Manual,Demonstration,13380,65.0,2021
1001,Renault,Twingo,Gasoline,Manual,Demonstration,13380,65.0,2021
3000,Renault,Clio,Gasoline,Manual,Demonstration,15180,67.0,2021
1001,Renault,Clio,Gasoline,Manual,Demonstration,15980,91.0,2021
50,Skoda,Fabia,Gasoline,Manual,Pre-registered,14177,95.0,2021
10,Ford,Fiesta,Gasoline,Manual,Pre-registered,14190,75.0,2021
10,Ford,Fiesta,Gasoline,Manual,Pre-registered,14190,75.0,2021
50,Volkswagen,T-Roc,Gasoline,Automatic,Pre-registered,27990,150.0,2021
50,Volkswagen,T-Roc,Gasoline,Automatic,Pre-registered,31900,150.0,2021
50,Volkswagen,T-Roc,Gasoline,Automatic,Pre-registered,32990,150.0,2021
1100,Volkswagen,Polo,Gasoline,Manual,Demonstration,17950,95.0,2021
1100,Volkswagen,Polo,Gasoline,Manual,Demonstration,17950,95.0,2021
1100,Volkswagen,Polo,Gasoline,Manual,Demonstration,17950,95.0,2021
50,Renault,Clio,Gasoline,Manual,Used,17990,101.0,2021
8,Skoda,Fabia,Gasoline,Manual,Pre-registered,17990,95.0,2021
50,Volkswagen,Polo,Gasoline,Manual,Pre-registered,18150,95.0,2021
4000,Volkswagen,Polo,Gasoline,Manual,Used,18390,80.0,2021
1100,Volkswagen,Polo,Gasoline,Manual,Demonstration,18450,95.0,2021
100,Opel,Corsa,Gasoline,Manual,Pre-registered,17489,101.0,2021
50,Opel,Crossland X,Gasoline,Manual,Pre-registered,17950,83.0,2021
100,Opel,Mokka,Gasoline,Manual,Pre-registered,17977,101.0,2021
400,Opel,Mokka,Gasoline,Manual,Pre-registered,17977,101.0,2021
400,Opel,Mokka,Gasoline,Manual,Pre-registered,17977,101.0,2021
400,Opel,Mokka,Gasoline,Manual,Pre-registered,17977,101.0,2021
50,Opel,Mokka,Gasoline,Manual,Pre-registered,17977,101.0,2021
50,Opel,Combo,Gasoline,Manual,Pre-registered,19544,110.0,2021
50,Ford,Focus,Gasoline,Manual,Pre-registered,19777,125.0,2021
50,Ford,Focus,Gasoline,Manual,Pre-registered,19777,125.0,2021
50,Opel,Combo,Gasoline,Manual,Pre-registered,19789,110.0,2021
50,Opel,Combo,Gasoline,Manual,Pre-registered,19789,110.0,2021
999,Renault,Clio,Gasoline,Manual,Demonstration,19960,91.0,2021
100,Ford,Focus,Gasoline,Manual,Pre-registered,19991,125.0,2021
100,Ford,Focus,Gasoline,Manual,Pre-registered,20381,125.0,2021
100,Ford,Focus,Gasoline,Manual,Pre-registered,20448,125.0,2021
100,Ford,Puma,Gasoline,Manual,Pre-registered,20949,125.0,2021
50,Skoda,Fabia,Gasoline,Automatic,Used,17480,95.0,2021
100,Renault,Kangoo,Diesel,Manual,Pre-registered,17780,95.0,2021
50,Skoda,Fabia,Gasoline,Automatic,Used,17870,95.0,2021
1750,Opel,Corsa,Gasoline,Automatic,Used,18450,101.0,2021
0,Skoda,Kamiq,Gasoline,Manual,Pre-registered,18490,95.0,2021
4,Skoda,Kamiq,Gasoline,Manual,Pre-registered,18490,95.0,2021
150,Skoda,Fabia,Gasoline,Manual,Pre-registered,18939,95.0,2021
50,Skoda,Fabia,Gasoline,Automatic,Used,18940,95.0,2021
4,Skoda,Kamiq,Gasoline,Manual,Pre-registered,19490,110.0,2021
4,Skoda,Kamiq,Gasoline,Manual,Pre-registered,19490,110.0,2021
50,Volkswagen,Polo,Gasoline,Automatic,Used,19640,95.0,2021
20,Ford,Transit Connect,Gasoline,Manual,Used,19985,101.0,2021
100,Renault,Clio,Gasoline,Manual,Pre-registered,20080,91.0,2021
1100,Volkswagen,Polo,Gasoline,Manual,Demonstration,17950,95.0,2021
1100,Volkswagen,Polo,Gasoline,Manual,Demonstration,17950,95.0,2021
1100,Volkswagen,Polo,Gasoline,Manual,Demonstration,18450,95.0,2021
1500,Renault,Kangoo,Diesel,Manual,Demonstration,18780,116.0,2021
15,Volkswagen,Polo,Gasoline,Automatic,Pre-registered,18980,95.0,2021
1100,Volkswagen,Polo,Gasoline,Automatic,Demonstration,19750,95.0,2021
1100,Volkswagen,Polo,Gasoline,Automatic,Demonstration,19750,95.0,2021
1100,Volkswagen,Polo,Gasoline,Automatic,Demonstration,19950,95.0,2021
1100,Volkswagen,Polo,Gasoline,Automatic,Demonstration,19950,95.0,2021
2500,Renault,Megane,Gasoline,Manual,Demonstration,20880,140.0,2021
4500,Renault,Megane,Gasoline,Manual,Demonstration,21380,140.0,2021
3000,Renault,Megane,Gasoline,Manual,Demonstration,22980,140.0,2021
50,Opel,Mokka,Gasoline,Manual,Pre-registered,20977,131.0,2021
50,Opel,Mokka,Gasoline,Manual,Pre-registered,20977,131.0,2021
50,Opel,Mokka,Gasoline,Manual,Pre-registered,20977,131.0,2021
50,Skoda,Karoq,Gasoline,Manual,Pre-registered,21450,110.0,2021
50,Opel,Combo,Diesel,Manual,Pre-registered,21551,102.0,2021
99,Renault,ZOE,Electric,Automatic,Pre-registered,21780,136.0,2021
100,Ford,Puma,Gasoline,Automatic,Pre-registered,22484,125.0,2021
100,Ford,Puma,Gasoline,Automatic,Pre-registered,22484,125.0,2021
50,Opel,Combo,Gasoline,Manual,Pre-registered,22977,110.0,2021
50,Opel,Combo,Gasoline,Manual,Pre-registered,22977,110.0,2021
100,Ford,Puma,Gasoline,Automatic,Pre-registered,23393,125.0,2021
10,Ford,EcoSport,Gasoline,Manual,Pre-registered,23600,125.0,2021
10,Ford,Fiesta,Gasoline,Automatic,Pre-registered,23650,125.0,2021
100,Opel,Mokka,Gasoline,Automatic,Pre-registered,23977,131.0,2021
100,Opel,Mokka,Gasoline,Automatic,Pre-registered,23977,131.0,2021
50,Opel,Combo,Gasoline,Automatic,Pre-registered,23977,131.0,2021
100,Renault,Clio,Gasoline,Manual,Pre-registered,20780,91.0,2021
1877,Opel,Corsa,Gasoline,Automatic,Used,20850,131.0,2021
9000,Volkswagen,T-Cross,Gasoline,Manual,Demonstration,20990,95.0,2021
2500,Renault,Captur,Gasoline,Manual,Demonstration,21780,91.0,2021
12,Opel,Insignia,Diesel,Automatic,Pre-registered,21990,122.0,2021
5000,Volkswagen,Polo,Gasoline,Automatic,Demonstration,22500,116.0,2021
1000,Renault,Kadjar,Gasoline,Automatic,Demonstration,22690,140.0,2021
10,Opel,Corsa,Electric,Automatic,Used,22850,136.0,2021
3500,Renault,Kadjar,Gasoline,Manual,Demonstration,24680,140.0,2021
1100,Volkswagen,T-Cross,Gasoline,Automatic,Pre-registered,25450,110.0,2021
1001,Renault,ZOE,Electric,Automatic,Demonstration,25637,107.0,2021
6000,Renault,Megane,Gasoline,Automatic,Demonstration,25680,140.0,2021
1001,Renault,Scenic,Diesel,Automatic,Demonstration,26480,120.0,2021
2500,Volkswagen,T-Roc,Gasoline,Automatic,Pre-registered,28450,150.0,2021
1100,Volkswagen,T-Roc,Gasoline,Automatic,Pre-registered,28450,150.0,2021
1100,Volkswagen,T-Roc,Gasoline,Manual,Demonstration,28950,116.0,2021
1100,Volkswagen,T-Roc,Gasoline,Automatic,Pre-registered,28950,150.0,2021
2500,Renault,Grand Scenic,Gasoline,Manual,Demonstration,29380,140.0,2021
50,Opel,Mokka,Gasoline,Automatic,Pre-registered,23977,131.0,2021
50,Opel,Combo,Gasoline,Automatic,Pre-registered,23977,131.0,2021
50,Opel,Combo,Gasoline,Automatic,Pre-registered,23977,131.0,2021
10,Skoda,Scala,Gasoline,Manual,Pre-registered,24088,150.0,2021
10,Renault,Clio,Electric/Gasoline,Automatic,Demonstration,25870,140.0,2021
